season,game_pk,game_date,game_id,team,opponent,home_away,outcome,actual_outcome,positive_rule_count,negative_rule_count,positive_score,negative_score,net_score,top_positive_rules,top_negative_rules,validation_mode,test_season
2023,718775,2023-03-30,MIN@KC,KC,MIN,home,game_total_9plus,0,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718775,2023-03-30,MIN@KC,KC,MIN,home,f5_total_4plus,0,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718775,2023-03-30,MIN@KC,KC,MIN,home,team_early_deficit_scored_next2,0,2,0,0.0977,0,0.0977,home_away+opponent_strength_bucket=home__50_55(+0.051) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.047),,leave_one_season_out,2023
2023,718768,2023-03-30,CWS@HOU,CWS,HOU,away,team_won,1,0,2,0,-0.085,-0.085,,home_away+opponent_strength_bucket=away__50_55(-0.044) | starter_confidence=none(-0.041),leave_one_season_out,2023
2023,718768,2023-03-30,CWS@HOU,CWS,HOU,away,team_runs_5plus,0,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718768,2023-03-30,CWS@HOU,CWS,HOU,away,game_total_9plus,0,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718768,2023-03-30,CWS@HOU,CWS,HOU,away,f5_total_4plus,0,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718768,2023-03-30,CWS@HOU,HOU,CWS,home,team_runs_5plus,0,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718768,2023-03-30,CWS@HOU,HOU,CWS,home,game_total_9plus,0,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718768,2023-03-30,CWS@HOU,HOU,CWS,home,f5_total_4plus,0,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718768,2023-03-30,CWS@HOU,HOU,CWS,home,team_early_deficit_scored_next2,0,2,0,0.0977,0,0.0977,home_away+opponent_strength_bucket=home__50_55(+0.051) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.047),,leave_one_season_out,2023
2023,718778,2023-03-30,COL@SD,COL,SD,away,team_won,1,0,2,0,-0.085,-0.085,,home_away+opponent_strength_bucket=away__50_55(-0.044) | starter_confidence=none(-0.041),leave_one_season_out,2023
2023,718778,2023-03-30,COL@SD,COL,SD,away,team_runs_5plus,1,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718778,2023-03-30,COL@SD,COL,SD,away,game_total_9plus,1,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718778,2023-03-30,COL@SD,COL,SD,away,f5_total_4plus,1,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718778,2023-03-30,COL@SD,SD,COL,home,team_runs_5plus,0,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718778,2023-03-30,COL@SD,SD,COL,home,game_total_9plus,1,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718778,2023-03-30,COL@SD,SD,COL,home,f5_total_4plus,1,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718778,2023-03-30,COL@SD,SD,COL,home,team_early_deficit_scored_next2,1,2,0,0.0977,0,0.0977,home_away+opponent_strength_bucket=home__50_55(+0.051) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.047),,leave_one_season_out,2023
2023,718769,2023-03-30,LAA@ATH,LAA,ATH,away,team_won,0,0,2,0,-0.085,-0.085,,home_away+opponent_strength_bucket=away__50_55(-0.044) | starter_confidence=none(-0.041),leave_one_season_out,2023
2023,718769,2023-03-30,LAA@ATH,LAA,ATH,away,team_runs_5plus,0,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718769,2023-03-30,LAA@ATH,LAA,ATH,away,game_total_9plus,0,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718769,2023-03-30,LAA@ATH,LAA,ATH,away,f5_total_4plus,0,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718769,2023-03-30,LAA@ATH,ATH,LAA,home,team_runs_5plus,0,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718769,2023-03-30,LAA@ATH,ATH,LAA,home,game_total_9plus,0,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718769,2023-03-30,LAA@ATH,ATH,LAA,home,f5_total_4plus,0,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718769,2023-03-30,LAA@ATH,ATH,LAA,home,team_early_deficit_scored_next2,0,2,0,0.0977,0,0.0977,home_away+opponent_strength_bucket=home__50_55(+0.051) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.047),,leave_one_season_out,2023
2023,718767,2023-03-30,CLE@SEA,CLE,SEA,away,team_won,0,0,2,0,-0.085,-0.085,,home_away+opponent_strength_bucket=away__50_55(-0.044) | starter_confidence=none(-0.041),leave_one_season_out,2023
2023,718767,2023-03-30,CLE@SEA,CLE,SEA,away,team_runs_5plus,0,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718767,2023-03-30,CLE@SEA,CLE,SEA,away,game_total_9plus,0,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718767,2023-03-30,CLE@SEA,CLE,SEA,away,f5_total_4plus,0,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718767,2023-03-30,CLE@SEA,SEA,CLE,home,team_runs_5plus,0,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718767,2023-03-30,CLE@SEA,SEA,CLE,home,game_total_9plus,0,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718767,2023-03-30,CLE@SEA,SEA,CLE,home,f5_total_4plus,0,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718767,2023-03-30,CLE@SEA,SEA,CLE,home,team_early_deficit_scored_next2,0,2,0,0.0977,0,0.0977,home_away+opponent_strength_bucket=home__50_55(+0.051) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.047),,leave_one_season_out,2023
2023,718770,2023-03-30,AZ@LAD,AZ,LAD,away,team_won,0,0,2,0,-0.085,-0.085,,home_away+opponent_strength_bucket=away__50_55(-0.044) | starter_confidence=none(-0.041),leave_one_season_out,2023
2023,718770,2023-03-30,AZ@LAD,AZ,LAD,away,team_runs_5plus,0,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718770,2023-03-30,AZ@LAD,AZ,LAD,away,game_total_9plus,1,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718770,2023-03-30,AZ@LAD,AZ,LAD,away,f5_total_4plus,1,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718770,2023-03-30,AZ@LAD,LAD,AZ,home,team_runs_5plus,1,10,0,0.5265,0,0.5265,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),,leave_one_season_out,2023
2023,718770,2023-03-30,AZ@LAD,LAD,AZ,home,game_total_9plus,1,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718770,2023-03-30,AZ@LAD,LAD,AZ,home,f5_total_4plus,1,12,1,0.5262,-0.051,0.4752,starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043) | opponent_starter_ra9_bucket=missing(+0.043),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.051),leave_one_season_out,2023
2023,718770,2023-03-30,AZ@LAD,LAD,AZ,home,team_early_deficit_scored_next2,1,2,0,0.0977,0,0.0977,home_away+opponent_strength_bucket=home__50_55(+0.051) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.047),,leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,NYM,MIA,away,team_won,0,8,1,0.4928,-0.0406,0.4522,tag_weak_leader_fade_watch=yes(+0.107) | team_strength_gap_bucket=plus_10_plus(+0.097) | opponent_strength_bucket=40_45(+0.062) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.056) | l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__very_high_75_plus(+0.046),starter_confidence=none(-0.041),leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,NYM,MIA,away,team_runs_4plus,0,5,0,0.3358,0,0.3358,opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.085) | tag_weak_leader_fade_watch=yes(+0.081) | team_strength_gap_bucket=plus_10_plus(+0.075) | opponent_strength_bucket=40_45(+0.049) | opponent_l10_allowed4_rate_bucket=very_high_75_plus(+0.045),,leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,NYM,MIA,away,team_runs_5plus,0,12,0,0.7747,0,0.7747,tag_weak_leader_fade_watch=yes(+0.093) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.071) | team_strength_gap_bucket=plus_10_plus(+0.071) | l10_rpg_bucket+opponent_strength_bucket=high_4_5_5_5__40_45(+0.070) | opponent_strength_bucket=40_45(+0.069),,leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,NYM,MIA,away,game_total_9plus,0,12,0,0.6315,0,0.6315,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.089) | starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048),,leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,NYM,MIA,away,f5_total_4plus,0,12,0,0.5519,0,0.5519,team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.061) | home_away+opponent_strength_bucket=away__40_45(+0.051) | starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043),,leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,NYM,MIA,away,team_f5_runs_2plus,0,8,0,0.466,0,0.466,tag_weak_leader_fade_watch=yes(+0.072) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.068) | opponent_strength_bucket=40_45(+0.066) | offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.056) | team_strength_gap_bucket=plus_10_plus(+0.055),,leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,MIA,NYM,home,team_won,1,0,4,0,-0.2552,-0.2552,,team_strength_gap_bucket=minus_10_or_worse(-0.099) | team_strength_bucket=40_45(-0.062) | l10_scored4_rate_bucket=low_lt_30(-0.053) | starter_confidence=none(-0.041),leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,MIA,NYM,home,team_runs_4plus,0,0,2,0,-0.1231,-0.1231,,team_strength_gap_bucket=minus_10_or_worse(-0.069) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.054),leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,MIA,NYM,home,team_runs_5plus,0,10,3,0.5073,-0.1577,0.3496,opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.052) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051) | opponent_starter_kbb_bucket=missing(+0.051),team_strength_gap_bucket=minus_10_or_worse(-0.065) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.048) | l10_scored5_rate_bucket=low_lt_30(-0.046),leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,MIA,NYM,home,game_total_9plus,0,12,0,0.5912,0,0.5912,starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048) | opponent_starter_ra9_bucket=missing(+0.048),,leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,MIA,NYM,home,f5_total_4plus,0,12,0,0.5295,0,0.5295,opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.047) | starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043),,leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,MIA,NYM,home,team_f5_runs_2plus,0,0,2,0,-0.0899,-0.0899,,opponent_l10_allowed4_rate_bucket=low_lt_30(-0.049) | team_strength_gap_bucket=minus_10_or_worse(-0.041),leave_one_season_out,2023
2023,718771,2023-03-31,NYM@MIA,MIA,NYM,home,team_early_deficit_scored_next2,0,3,0,0.1899,0,0.1899,home_away+opponent_strength_bucket=home__60_plus(+0.074) | home_away+l10_rpg_bucket=home__low_lt_3_5(+0.059) | l10_scored4_rate_bucket=low_lt_30(+0.057),,leave_one_season_out,2023
2023,718764,2023-03-31,CWS@HOU,CWS,HOU,away,team_runs_5plus,0,11,2,0.5779,-0.0932,0.4847,team_strength_gap_bucket=plus_10_plus(+0.071) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.052) | opponent_starter_confidence=none(+0.051) | opponent_starter_ra9_bucket=missing(+0.051) | opponent_starter_ip_bucket=missing(+0.051),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.048) | l10_scored5_rate_bucket=low_lt_30(-0.046),leave_one_season_out,2023
2023,718764,2023-03-31,CWS@HOU,CWS,HOU,away,game_total_9plus,1,12,0,0.5912,0,0.5912,starter_xfip_gap_bucket=missing(+0.054) | starter_quality_gap_bucket=missing(+0.054) | starter_confidence=none(+0.048) | opponent_starter_confidence=none(+0.048) | opponent_starter_ra9_bucket=missing(+0.048),,leave_one_season_out,2023
2023,718764,2023-03-31,CWS@HOU,CWS,HOU,away,f5_total_4plus,0,12,0,0.5295,0,0.5295,opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.047) | starter_xfip_gap_bucket=missing(+0.046) | starter_quality_gap_bucket=missing(+0.046) | starter_confidence=none(+0.043) | opponent_starter_confidence=none(+0.043),,leave_one_season_out,2023
