family,feature,feature_value,outcome,seasons_seen,season_count,total_count,min_season_count,avg_rate,min_rate,max_rate,rate_range,avg_lift,min_lift,max_lift,stability_label
starter_volatility,opponent_starter_bad_start_rate_bucket,below_avg_30_45,team_runs_4plus,"2023,2024,2025",3,3124,966,0.5399,0.5339,0.5445,0.0106,-0.018,-0.03,-0.0079,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,below_avg_30_45,team_runs_5plus,"2023,2024,2025",3,3124,966,0.4161,0.4098,0.4234,0.0136,-0.0154,-0.0295,-0.0014,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,below_avg_30_45,team_trailed_early_1to3,"2023,2024,2025",3,3124,966,0.4927,0.4875,0.501,0.0135,0.0046,0.0007,0.0083,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,below_avg_30_45,team_won,"2023,2024,2025",3,3124,966,0.4884,0.4783,0.5029,0.0246,-0.011,-0.0217,0.0029,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,f5_total_4plus,"2023,2024,2025",3,3043,956,0.6277,0.6187,0.6378,0.0191,0.0017,-0.0155,0.0167,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,f5_total_5plus,"2023,2024,2025",3,3043,956,0.5122,0.4948,0.5234,0.0286,0.0058,-0.0076,0.0226,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,game_total_10plus,"2023,2024,2025",3,3043,956,0.3964,0.3796,0.4194,0.0398,-0.0027,-0.0063,-0.0009,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,game_total_9plus,"2023,2024,2025",3,3043,956,0.4974,0.4894,0.5091,0.0197,-0.001,-0.0146,0.0084,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,opponent_blew_early_small_lead,"2023,2024,2025",3,3043,956,0.2734,0.263,0.2866,0.0236,-0.0075,-0.0146,-0.0011,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,opponent_runs_4plus,"2023,2024,2025",3,3043,956,0.5548,0.5356,0.572,0.0364,-0.0031,-0.0137,0.0068,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,opponent_runs_5plus,"2023,2024,2025",3,3043,956,0.4372,0.4205,0.4538,0.0333,0.0057,0.0009,0.0122,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,team_early_deficit_scored_next2,"2023,2024,2025",3,3043,956,0.327,0.317,0.3356,0.0186,0.0023,0.0006,0.004,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,3043,956,0.2734,0.263,0.2866,0.0236,-0.0075,-0.0146,-0.0011,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,team_f5_runs_2plus,"2023,2024,2025",3,3043,956,0.5992,0.5958,0.6015,0.0057,0.016,0.0013,0.0261,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,team_post5_runs_2plus,"2023,2024,2025",3,3043,956,0.475,0.4586,0.4967,0.0381,-0.006,-0.0187,0.0012,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,team_runs_4plus,"2023,2024,2025",3,3043,956,0.5671,0.5511,0.5753,0.0242,0.0091,0.0003,0.026,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,team_runs_5plus,"2023,2024,2025",3,3043,956,0.4368,0.4174,0.4595,0.0421,0.0052,0.0008,0.0083,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,team_trailed_early_1to3,"2023,2024,2025",3,3043,956,0.4845,0.4827,0.4874,0.0047,-0.0036,-0.0056,0.0001,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,avg_45_60,team_won,"2023,2024,2025",3,3043,956,0.4959,0.4807,0.5199,0.0392,-0.0034,-0.0173,0.0199,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,f5_total_4plus,"2023,2024,2025",3,3011,885,0.6269,0.6147,0.6377,0.023,0.001,-0.0195,0.0151,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,f5_total_5plus,"2023,2024,2025",3,3011,885,0.5133,0.5017,0.5288,0.0271,0.0069,-0.0022,0.0168,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,game_total_10plus,"2023,2024,2025",3,3011,885,0.3956,0.3853,0.4124,0.0271,-0.0035,-0.0133,0.0048,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,game_total_9plus,"2023,2024,2025",3,3011,885,0.4934,0.4776,0.513,0.0354,-0.005,-0.0107,0.0043,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,opponent_blew_early_small_lead,"2023,2024,2025",3,3011,885,0.2954,0.2888,0.2992,0.0104,0.0145,0.0115,0.0191,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,opponent_runs_4plus,"2023,2024,2025",3,3011,885,0.5639,0.5621,0.565,0.0029,0.006,-0.0095,0.0147,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,opponent_runs_5plus,"2023,2024,2025",3,3011,885,0.4322,0.4198,0.4452,0.0254,0.0007,-0.0077,0.0151,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,team_early_deficit_scored_next2,"2023,2024,2025",3,3011,885,0.3278,0.3147,0.3435,0.0288,0.003,-0.0028,0.0119,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,3011,885,0.2954,0.2888,0.2992,0.0104,0.0145,0.0115,0.0191,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,team_f5_runs_2plus,"2023,2024,2025",3,3011,885,0.5844,0.5664,0.5977,0.0313,0.0012,-0.0131,0.0136,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,team_post5_runs_2plus,"2023,2024,2025",3,3011,885,0.4768,0.4451,0.4938,0.0487,-0.0042,-0.025,0.0141,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,team_runs_4plus,"2023,2024,2025",3,3011,885,0.5538,0.5373,0.5751,0.0378,-0.0041,-0.012,0.0006,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,team_runs_5plus,"2023,2024,2025",3,3011,885,0.4229,0.4129,0.4418,0.0289,-0.0086,-0.0123,-0.0025,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,team_trailed_early_1to3,"2023,2024,2025",3,3011,885,0.4988,0.4948,0.5034,0.0086,0.0108,0.0021,0.0208,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,avg_4_25_4_75,team_won,"2023,2024,2025",3,3011,885,0.4978,0.4948,0.5026,0.0078,-0.0015,-0.0052,0.0046,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,f5_total_4plus,"2023,2024,2025",3,3010,964,0.6298,0.6109,0.6427,0.0318,0.0039,-0.0102,0.0201,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,f5_total_5plus,"2023,2024,2025",3,3010,964,0.5086,0.4786,0.5467,0.0681,0.0022,-0.0171,0.0157,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,game_total_10plus,"2023,2024,2025",3,3010,964,0.3941,0.3692,0.4212,0.052,-0.005,-0.0113,0.0008,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,game_total_9plus,"2023,2024,2025",3,3010,964,0.4923,0.4726,0.5259,0.0533,-0.0061,-0.0137,0.0022,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,opponent_blew_early_small_lead,"2023,2024,2025",3,3010,964,0.286,0.2627,0.3091,0.0464,0.0051,-0.007,0.0238,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,opponent_runs_4plus,"2023,2024,2025",3,3010,964,0.5421,0.5331,0.5529,0.0198,-0.0158,-0.0216,-0.0097,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,opponent_runs_5plus,"2023,2024,2025",3,3010,964,0.4096,0.4015,0.4212,0.0197,-0.022,-0.0317,-0.0151,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,team_early_deficit_scored_next2,"2023,2024,2025",3,3010,964,0.3268,0.2975,0.3485,0.051,0.002,-0.0173,0.0169,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,3010,964,0.286,0.2627,0.3091,0.0464,0.0051,-0.007,0.0238,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,team_f5_runs_2plus,"2023,2024,2025",3,3010,964,0.6082,0.5937,0.6338,0.0401,0.025,0.0175,0.0393,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,team_post5_runs_2plus,"2023,2024,2025",3,3010,964,0.4801,0.4563,0.4975,0.0412,-0.0009,-0.0138,0.0202,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,team_runs_4plus,"2023,2024,2025",3,3010,964,0.5748,0.5543,0.6048,0.0505,0.0168,0.005,0.0303,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,team_runs_5plus,"2023,2024,2025",3,3010,964,0.4462,0.4121,0.4876,0.0755,0.0146,-0.0045,0.0347,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,team_trailed_early_1to3,"2023,2024,2025",3,3010,964,0.4774,0.4587,0.488,0.0293,-0.0107,-0.0239,-0.0034,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,below_avg_4_3_5_0,team_won,"2023,2024,2025",3,3010,964,0.5231,0.513,0.529,0.016,0.0238,0.013,0.0294,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,f5_total_4plus,"2023,2024,2025",3,3000,919,0.6458,0.6257,0.6616,0.0359,0.0199,0.0046,0.0276,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,f5_total_5plus,"2023,2024,2025",3,3000,919,0.5338,0.5158,0.5698,0.054,0.0274,0.0201,0.0388,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,game_total_10plus,"2023,2024,2025",3,3000,919,0.4253,0.3903,0.4589,0.0686,0.0262,-0.0008,0.0461,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,game_total_9plus,"2023,2024,2025",3,3000,919,0.5321,0.4889,0.5545,0.0656,0.0336,0.0036,0.0665,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,opponent_blew_early_small_lead,"2023,2024,2025",3,3000,919,0.2819,0.2557,0.2992,0.0435,0.001,-0.014,0.0139,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,opponent_runs_4plus,"2023,2024,2025",3,3000,919,0.5506,0.5266,0.566,0.0394,-0.0073,-0.0227,0.0093,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,opponent_runs_5plus,"2023,2024,2025",3,3000,919,0.423,0.3913,0.4407,0.0494,-0.0086,-0.0253,0.0155,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,team_early_deficit_scored_next2,"2023,2024,2025",3,3000,919,0.3236,0.3145,0.3327,0.0182,-0.0011,-0.0042,0.0011,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,3000,919,0.2819,0.2557,0.2992,0.0435,0.001,-0.014,0.0139,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,team_post5_runs_2plus,"2023,2024,2025",3,3000,919,0.4898,0.4657,0.518,0.0523,0.0088,-0.0098,0.0407,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,team_trailed_early_1to3,"2023,2024,2025",3,3000,919,0.4645,0.4527,0.4723,0.0196,-0.0235,-0.0299,-0.0166,mixed_or_noisy
starter_quality,opponent_starter_kbb_bucket,weak_lt_8,team_won,"2023,2024,2025",3,3000,919,0.5225,0.5163,0.5333,0.017,0.0232,0.0163,0.0333,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,f5_total_4plus,"2023,2024,2025",3,3000,968,0.6302,0.6209,0.6426,0.0217,0.0042,-0.0071,0.02,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,f5_total_5plus,"2023,2024,2025",3,3000,968,0.5068,0.4865,0.5266,0.0401,0.0004,-0.0092,0.0147,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,game_total_10plus,"2023,2024,2025",3,3000,968,0.4077,0.3842,0.4329,0.0487,0.0086,0.0037,0.0149,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,game_total_9plus,"2023,2024,2025",3,3000,968,0.5023,0.4905,0.5256,0.0351,0.0038,0.0019,0.0054,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,opponent_blew_early_small_lead,"2023,2024,2025",3,3000,968,0.2767,0.2645,0.2908,0.0263,-0.0042,-0.0232,0.0055,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,opponent_runs_4plus,"2023,2024,2025",3,3000,968,0.5572,0.5507,0.5681,0.0174,-0.0008,-0.0064,0.0034,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,opponent_runs_5plus,"2023,2024,2025",3,3000,968,0.426,0.3932,0.457,0.0638,-0.0056,-0.032,0.0111,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,team_early_deficit_scored_next2,"2023,2024,2025",3,3000,968,0.3191,0.3129,0.3304,0.0175,-0.0057,-0.0139,-0.0012,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,3000,968,0.2767,0.2645,0.2908,0.0263,-0.0042,-0.0232,0.0055,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,team_f5_runs_2plus,"2023,2024,2025",3,3000,968,0.5983,0.5845,0.6157,0.0312,0.0152,-0.01,0.0403,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,team_post5_runs_2plus,"2023,2024,2025",3,3000,968,0.4784,0.4618,0.4875,0.0257,-0.0025,-0.0095,0.0102,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,team_runs_4plus,"2023,2024,2025",3,3000,968,0.5683,0.5651,0.5747,0.0096,0.0104,-0.0093,0.0247,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,team_runs_5plus,"2023,2024,2025",3,3000,968,0.4493,0.4277,0.4614,0.0337,0.0178,0.006,0.0362,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,team_trailed_early_1to3,"2023,2024,2025",3,3000,968,0.4792,0.4638,0.5063,0.0425,-0.0089,-0.0289,0.0174,mixed_or_noisy
starter_volatility,opponent_starter_bad_start_rate_bucket,avg_45_60,team_won,"2023,2024,2025",3,3000,968,0.5004,0.4899,0.5135,0.0236,0.0011,-0.0101,0.0155,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,f5_total_4plus,"2023,2024,2025",3,2855,866,0.6381,0.6098,0.6628,0.053,0.0121,-0.0128,0.0417,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,f5_total_5plus,"2023,2024,2025",3,2855,866,0.5087,0.4804,0.5295,0.0491,0.0023,-0.0121,0.0205,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,game_total_10plus,"2023,2024,2025",3,2855,866,0.4275,0.4076,0.44,0.0324,0.0284,0.0093,0.0595,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,game_total_9plus,"2023,2024,2025",3,2855,866,0.5262,0.4989,0.5427,0.0438,0.0278,0.0133,0.0564,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,opponent_blew_early_small_lead,"2023,2024,2025",3,2855,866,0.2899,0.2887,0.2909,0.0022,0.009,0.0025,0.019,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,opponent_runs_4plus,"2023,2024,2025",3,2855,866,0.5544,0.5457,0.5589,0.0132,-0.0036,-0.016,0.0089,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,opponent_runs_5plus,"2023,2024,2025",3,2855,866,0.4272,0.413,0.4378,0.0248,-0.0044,-0.0151,0.0055,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,team_early_deficit_scored_next2,"2023,2024,2025",3,2855,866,0.3281,0.3261,0.3302,0.0041,0.0033,-0.0018,0.0131,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,2855,866,0.2899,0.2887,0.2909,0.0022,0.009,0.0025,0.019,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,team_f5_runs_2plus,"2023,2024,2025",3,2855,866,0.6089,0.5576,0.6443,0.0867,0.0258,-0.0178,0.0648,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,team_post5_runs_2plus,"2023,2024,2025",3,2855,866,0.5014,0.4946,0.5139,0.0193,0.0205,0.0003,0.0366,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,team_runs_4plus,"2023,2024,2025",3,2855,866,0.5853,0.5543,0.6039,0.0496,0.0274,0.005,0.0539,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,team_runs_5plus,"2023,2024,2025",3,2855,866,0.4676,0.4326,0.4864,0.0538,0.036,0.016,0.0586,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,team_trailed_early_1to3,"2023,2024,2025",3,2855,866,0.4743,0.4688,0.479,0.0102,-0.0138,-0.0177,-0.0099,mixed_or_noisy
offense_consistency,l10_rpg_bucket,very_high_5_5_plus,team_won,"2023,2024,2025",3,2855,866,0.5378,0.5304,0.545,0.0146,0.0385,0.0304,0.047,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,f5_total_4plus,"2023,2024,2025",3,2675,858,0.6333,0.6172,0.6527,0.0355,0.0073,-0.0039,0.0185,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,f5_total_5plus,"2023,2024,2025",3,2675,858,0.5073,0.4766,0.5443,0.0677,0.0009,-0.0191,0.0133,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,game_total_10plus,"2023,2024,2025",3,2675,858,0.4025,0.3642,0.4301,0.0659,0.0034,-0.0163,0.0222,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,game_total_9plus,"2023,2024,2025",3,2675,858,0.5101,0.4875,0.535,0.0475,0.0117,0.0012,0.0225,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,opponent_blew_early_small_lead,"2023,2024,2025",3,2675,858,0.2745,0.2639,0.2811,0.0172,-0.0064,-0.0067,-0.0058,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,opponent_runs_4plus,"2023,2024,2025",3,2675,858,0.5532,0.5354,0.5874,0.052,-0.0048,-0.0146,0.0129,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,opponent_runs_5plus,"2023,2024,2025",3,2675,858,0.4278,0.4022,0.4767,0.0745,-0.0037,-0.0206,0.0238,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,team_early_deficit_scored_next2,"2023,2024,2025",3,2675,858,0.3171,0.3075,0.3267,0.0192,-0.0077,-0.0146,-0.0012,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,2675,858,0.2745,0.2639,0.2811,0.0172,-0.0064,-0.0067,-0.0058,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,team_f5_runs_2plus,"2023,2024,2025",3,2675,858,0.5988,0.5933,0.6063,0.013,0.0156,0.0022,0.0268,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,team_post5_runs_2plus,"2023,2024,2025",3,2675,858,0.4958,0.4831,0.5175,0.0344,0.0148,0.0058,0.022,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,team_runs_4plus,"2023,2024,2025",3,2675,858,0.5762,0.5616,0.5867,0.0251,0.0183,0.0059,0.0374,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,team_runs_5plus,"2023,2024,2025",3,2675,858,0.4528,0.446,0.4578,0.0118,0.0212,0.0016,0.0412,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,team_trailed_early_1to3,"2023,2024,2025",3,2675,858,0.4713,0.4591,0.4814,0.0223,-0.0168,-0.0235,-0.0075,mixed_or_noisy
starter_quality,opponent_starter_xfip_bucket,bad_4_75_5_25,team_won,"2023,2024,2025",3,2675,858,0.5221,0.5105,0.5344,0.0239,0.0227,0.0105,0.0344,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,f5_total_4plus,"2023,2024,2025",3,2641,833,0.6234,0.5989,0.6386,0.0397,-0.0026,-0.0237,0.0175,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,f5_total_5plus,"2023,2024,2025",3,2641,833,0.4987,0.4667,0.5198,0.0531,-0.0077,-0.0258,0.0139,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,game_total_10plus,"2023,2024,2025",3,2641,833,0.401,0.3827,0.425,0.0423,0.0019,-0.0007,0.0043,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,game_total_9plus,"2023,2024,2025",3,2641,833,0.499,0.4805,0.5282,0.0477,0.0006,-0.0048,0.0045,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,opponent_blew_early_small_lead,"2023,2024,2025",3,2641,833,0.2737,0.2655,0.2785,0.013,-0.0072,-0.0107,-0.0042,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,opponent_runs_4plus,"2023,2024,2025",3,2641,833,0.5697,0.554,0.5942,0.0402,0.0117,0.0047,0.0197,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,opponent_runs_5plus,"2023,2024,2025",3,2641,833,0.4451,0.4184,0.4595,0.0411,0.0135,0.0018,0.0343,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,team_early_deficit_scored_next2,"2023,2024,2025",3,2641,833,0.3172,0.3126,0.3198,0.0072,-0.0075,-0.0153,0.005,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,2641,833,0.2737,0.2655,0.2785,0.013,-0.0072,-0.0107,-0.0042,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,team_f5_runs_2plus,"2023,2024,2025",3,2641,833,0.5567,0.5172,0.5858,0.0686,-0.0264,-0.0582,-0.0087,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,team_post5_runs_2plus,"2023,2024,2025",3,2641,833,0.4687,0.4552,0.4862,0.031,-0.0122,-0.0149,-0.0093,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,team_runs_4plus,"2023,2024,2025",3,2641,833,0.5285,0.5011,0.5546,0.0535,-0.0294,-0.0482,-0.0199,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,team_runs_5plus,"2023,2024,2025",3,2641,833,0.4056,0.3931,0.4238,0.0307,-0.026,-0.0291,-0.0235,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,team_trailed_early_1to3,"2023,2024,2025",3,2641,833,0.502,0.4982,0.5043,0.0061,0.0139,0.0093,0.0217,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,55_60,team_won,"2023,2024,2025",3,2641,833,0.4765,0.4552,0.4946,0.0394,-0.0228,-0.0448,-0.0054,mixed_or_noisy
offense_consistency,l10_rpg_bucket,low_lt_3_5,f5_total_4plus,"2023,2024,2025",3,2595,692,0.6277,0.6101,0.6445,0.0344,0.0018,-0.011,0.0103,mixed_or_noisy
offense_consistency,l10_rpg_bucket,low_lt_3_5,f5_total_5plus,"2023,2024,2025",3,2595,692,0.5159,0.4844,0.5592,0.0748,0.0095,-0.0113,0.0282,mixed_or_noisy
offense_consistency,l10_rpg_bucket,low_lt_3_5,game_total_10plus,"2023,2024,2025",3,2595,692,0.4007,0.3642,0.4653,0.1011,0.0016,-0.0269,0.0396,mixed_or_noisy
offense_consistency,l10_rpg_bucket,low_lt_3_5,game_total_9plus,"2023,2024,2025",3,2595,692,0.4948,0.463,0.5477,0.0847,-0.0036,-0.0223,0.024,mixed_or_noisy
offense_consistency,l10_rpg_bucket,low_lt_3_5,opponent_blew_early_small_lead,"2023,2024,2025",3,2595,692,0.2891,0.2757,0.2962,0.0205,0.0082,-0.012,0.0257,mixed_or_noisy
